Time,ECG
0.218,0.07610201932980787
0.22,0.09541565919411019
0.222,0.0931657551808627
0.224,0.17834351292509146
0.226,0.07639139921186361
0.228,0.07209487893976274
0.23,0.03960949715816298
0.232,0.04303984560917045
0.234,0.05858196098182856
0.23600000000000002,0.03549102478570492
0.23800000000000002,0.07083890202228527
0.24,0.0886629267075604
0.242,0.15865708303213424
0.244,0.08595990473085413
0.246,0.0926047338564615
0.248,0.09710796431833645
0.25,0.11184491272937208
0.252,0.0403758116738138
0.254,0.09287057371754925
0.256,0.0307203433767895
0.258,0.10146956777586809
0.26,0.07560203128716075
0.262,0.0945086924515413
0.264,0.14097470186825634
0.266,0.12284352695400838
0.268,0.13904292610832064
0.27,0.16635112953398073
0.272,0.0890628099483392
0.274,0.08460706566472408
0.276,0.031074248072879382
0.278,0.10211551282144296
0.28,0.16361922042101118
0.28200000000000003,0.10588319983272924
0.28400000000000003,0.22274812895442048
0.28600000000000003,0.20208831057186813
0.28800000000000003,0.2412029294572951
0.29,0.23572292340849776
0.292,0.12322514480722674
0.294,0.13491191566830932
0.296,0.10384829902184717
0.298,0.19245922812043786
0.3,0.23361058536020576
0.302,0.3166058909513429
0.304,0.3340400242214793
0.306,0.3527373111890166
0.308,0.3483303364140648
0.31,0.3259155934344103
0.312,0.2878522568233839
0.314,0.306634293586097
0.316,0.34349897260076323
0.318,0.43164726312193763
0.32,0.5066001237040904
0.322,0.5452294392061854
0.324,0.6085709496693732
0.326,0.4849680653515708
0.328,0.5854205228668736
0.33,0.5430165513427024
0.332,0.5927639425376907
0.334,0.5323188092454955
0.336,0.6288600332173597
0.338,0.6356320975643258
0.34,0.6848940768455544
0.342,0.6647161246966855
0.34400000000000003,0.7364200394940382
0.34600000000000003,0.7012586999151175
0.34800000000000003,0.6535386998321797
0.35000000000000003,0.669327210998373
0.352,0.6544784132705654
0.354,0.5690596899013429
0.356,0.6359114386770677
0.358,0.6060170158464351
0.36,0.5545145264297338
0.362,0.608224611437098
0.364,0.5808303098703239
0.366,0.57790258838838
0.368,0.6124375703426302
0.37,0.5509264957554667
0.372,0.49269315445094025
0.374,0.44774191048109446
0.376,0.4319103705416789
0.378,0.43145515284848546
0.38,0.4173087623959454
0.382,0.4374944656709915
0.384,0.48491424318979887
0.386,0.42905058797470624
0.388,0.4737282621229117
0.39,0.400895192174124
0.392,0.3236644814023052
0.394,0.27900768131606674
0.396,0.28668377711150084
0.398,0.30230397877996296
0.4,0.29707612719197757
0.402,0.36028083925121246
0.404,0.36710251636697955
0.406,0.39977346949232767
0.40800000000000003,0.2914952070120965
0.41000000000000003,0.2693298608898406
0.41200000000000003,0.179500029946698
0.41400000000000003,0.18999194676646
0.41600000000000004,0.1689709902066674
0.418,0.25237811075954797
0.42,0.2329891461092441
0.422,0.27366662148467424
0.424,0.24914330329635215
0.426,0.25679123594307623
0.428,0.20328670660990011
0.43,0.15135416170462304
0.432,0.14407556406561736
0.434,0.11155949289784484
0.436,0.13567873485255097
0.438,0.2051905749441041
0.44,0.13887347698065955
0.442,0.21612072180089023
0.444,0.15401017725240063
0.446,0.1743361346161908
0.448,0.15150073718004903
0.45,0.16342903943247553
0.452,0.096382724861036
0.454,0.19799060194820284
0.456,0.04246651930312219
0.458,0.12426939195648229
0.46,0.06540435603898692
0.462,0.0952014117771241
0.464,0.11244488174759798
0.466,0.10103470065215747
0.468,0.09868544302625187
0.47000000000000003,0.07400796053186097
0.47200000000000003,-0.01712836120541819
0.47400000000000003,0.01871758674516382
0.47600000000000003,-0.038362629623204476
0.47800000000000004,-0.024789764211074303
0.48,0.016249793022317792
0.482,0.07928420381123474
0.484,0.1235587516554242
0.486,0.2205307026358306
0.488,0.3537691280523995
0.49,0.4760036067727571
0.492,0.5829118292581543
0.494,0.6766474067594492
0.496,0.9180425483708271
0.498,0.9723281588763943
0.5,1.1266449275299955
0.502,1.0946664497158323
0.504,1.1028105870814646
0.506,0.8589501571846321
0.508,0.578177269351404
0.51,0.41020610186516243
0.512,0.25989327039031973
0.514,0.05354288957360734
0.516,-0.030311574328030853
0.518,0.010649317870411512
0.52,0.015744981180468534
0.522,0.017154493291170105
0.524,-0.02860114313660724
0.526,-0.06950194824438145
0.528,-0.08152064815280936
0.53,-0.08425876432544578
0.532,-0.08189741102579245
0.534,-0.05336655671774741
0.536,0.009890342502745408
0.538,0.06511241803195772
0.54,0.12397881635252213
0.542,0.15992929071881057
0.544,0.15925737293268616
0.546,0.09379483117415924
0.548,0.12302955068618271
0.55,0.11436793591827392
0.552,0.13262309995509652
0.554,0.06618261661593107
0.556,0.12771706612171446
0.558,0.05352695453869584
0.56,0.09885743734342933
0.562,0.10774965291109131
0.5640000000000001,0.1613077514706896
0.5660000000000001,0.10493165952976384
0.5680000000000001,0.19995138690774597
0.5700000000000001,0.15297705677814755
0.5720000000000001,0.1037362503002109
0.5740000000000001,0.08001186542419968
0.5760000000000001,0.03594063615643634
0.578,0.07440841013865657
0.58,0.12486276620051087
0.582,0.1053567178768591
0.584,0.18400369116783635
0.586,0.1744780808182812
0.588,0.1461019704870932
0.59,0.12301609147621612
0.592,0.1083245832082005
0.594,0.062589512446182
0.596,0.010714029733547854
0.598,0.07879006424533873
0.6,0.12270966874553776
0.602,0.14349780521702923
0.604,0.18640431683771264
0.606,0.17695729718479944
0.608,0.17748950786846954
0.61,0.060803701090635986
0.612,0.04511520216027516
0.614,0.060711291028996986
0.616,0.07051833567679892
0.618,0.06763408822427058
0.62,0.1560478186147197
0.622,0.18363066030383504
0.624,0.1724935166745384
0.626,0.13610140501017728
0.628,0.11496709235725099
0.63,0.08206677382299855
0.632,0.06628799396688373
0.634,0.03921410924718394
0.636,0.11454020829331987
0.638,0.0926460837010396
0.64,0.13269611102883436
0.642,0.14122305918973801
0.644,0.15044086584858354
0.646,0.11999067404757065
0.648,0.1349702833913344
0.65,0.08448220843692711
0.652,0.10881665434991043
0.654,0.08206109894533327
0.656,0.11360246703985535
0.658,0.05691785977028898
0.66,0.10061550940755382
0.662,0.12230497725806913
0.664,0.08839465150989075
0.666,0.15112955522613208
0.668,0.16391531572891466
0.67,0.15354052431401125
0.672,0.07520719178567031
0.674,0.06998301310405491
0.676,0.05084284151735351
0.678,0.07844461742886008
0.68,0.06350749588654754
0.682,0.12490878195421559
0.684,0.18961931969670942
0.686,0.1366909172716275
0.6880000000000001,0.11021712046227662
0.6900000000000001,0.17109327870903213
0.6920000000000001,0.07318918417639858
0.6940000000000001,0.04147366235529486
0.6960000000000001,-0.017162949309238597
0.6980000000000001,0.12377395882091641
0.7000000000000001,0.06113392560714646
0.7020000000000001,0.15894103042034494
0.704,0.2003255332621586
0.706,0.14085892282641654
0.708,0.14293389186835212
0.71,0.0898877749312062
0.712,0.027940900777504024
0.714,0.02224631009002506
0.716,0.07182590761140044
0.718,0.04413188600626073
0.72,0.1306006228959491
0.722,0.16299314963577077
0.724,0.10896733621294957
0.726,0.20300553395626766
0.728,0.08980781121740845
0.73,0.038538940755828366
0.732,0.09273160059815061
0.734,0.06725307327838762
0.736,0.05204935747330522
0.738,0.1341438726936685
0.74,0.12266643181370179
0.742,0.06431530266514851
0.744,0.18937022219063904
0.746,0.08501467998138815
0.748,0.09903179705549939
0.75,0.13774767362229673
0.752,0.08485517416695232
0.754,0.0824322529527424
0.756,0.033662145060570026
0.758,0.11341159857201477
0.76,0.08096800338018573
0.762,0.112692524924257
0.764,0.1342520082789398
0.766,0.1602625025431049
0.768,0.20004704816886915
0.77,0.08100015623796655
0.772,0.14412693686399095
0.774,0.05797562502335391
0.776,0.06969352914097332
0.778,0.07759196949591471
0.78,0.1445695733230723
0.782,0.1200815548235447
0.784,0.2301537300712873
0.786,0.21919896126759775
0.788,0.2347618408817921
0.79,0.1878918566247686
0.792,0.11515768316690211
0.794,0.1654133409091852
0.796,0.10051857048472636
0.798,0.16264173423897824
0.8,0.24034065675112115
0.802,0.3083636434201202
0.804,0.3321745829659377
0.806,0.2942166812303705
0.808,0.38121785713853673
0.81,0.3282337146222088
0.812,0.27356025499411163
0.8140000000000001,0.29173735855422656
0.8160000000000001,0.3327371537575867
0.8180000000000001,0.4169712740813334
0.8200000000000001,0.44211242311897697
0.8220000000000001,0.514387709816169
0.8240000000000001,0.5383365408890697
0.8260000000000001,0.5848907471405052
0.8280000000000001,0.5656510775683143
0.8300000000000001,0.5433610830518874
0.8320000000000001,0.5241709871971068
0.834,0.5557192416113077
0.836,0.5516987916075735
0.838,0.6318720024751464
0.84,0.673646491484886
0.842,0.663022767214879
0.844,0.6379637084430313
0.846,0.68138237157231
0.848,0.6230557775422634
0.85,0.6474608306481918
0.852,0.5991582331561414
0.854,0.5986745539034499
0.856,0.5796427643601271
0.858,0.5852215839669025
0.86,0.5234191479148894
0.862,0.6069978624234005
0.864,0.5367833887404863
0.866,0.5461247158191427
0.868,0.5609693209052063
0.87,0.48623631843149456
0.872,0.4284124228283169
0.874,0.4395958447801975
0.876,0.40205476922879196
0.878,0.34771071367442125
0.88,0.3548199153180032
0.882,0.47548255422670105
0.884,0.40613500941972414
0.886,0.40525960910256514
0.888,0.40667414805215274
0.89,0.4118407492569148
0.892,0.2616303842356611
0.894,0.26148037469309554
0.896,0.18341526086435958
0.898,0.23847470932915035
0.9,0.255296169076
0.902,0.34634025194674983
0.904,0.33818213032594907
0.906,0.2712194563730407
0.908,0.26967602763046916
0.91,0.19281817998065748
0.912,0.16303210288208508
0.914,0.07877648165632745
0.916,0.17695451645801125
0.918,0.12519115084343693
0.92,0.2676259557563548
0.922,0.15893042770900967
0.924,0.22846565276909092
0.926,0.15478988923457251
0.928,0.17284490176904976
0.93,0.09937891617020075
0.932,0.059155402832417284
0.934,0.06362603194304935
0.936,0.07234508031250442
0.9380000000000001,0.07408545576880168
0.9400000000000001,0.138952467886889
0.9420000000000001,0.12026734715043341
0.9440000000000001,0.06537867472946252
0.9460000000000001,0.14563247299327076
0.9480000000000001,0.05273753802057488
0.9500000000000001,0.07945184581567989
0.9520000000000001,0.05147247756292483
0.9540000000000001,0.08706637544394974
0.9560000000000001,0.007316947376513734
0.9580000000000001,0.027795446779993873
0.96,0.08769255925766586
0.962,-0.00037131987838216404
0.964,-0.00046985025265394026
0.966,0.08046473610615305
0.968,0.0018615909143063526
0.97,-0.06979143535689913
0.972,-0.028698323420052883
0.974,-0.07462521431116968
0.976,-0.15213798339678714
0.978,-0.05245274021707775
0.98,-0.03659845661464457
0.982,-0.019993592777779352
0.984,0.054666399344153946
0.986,0.06210847592306039
0.988,0.35768778610546603
0.99,0.3368404131501733
0.992,0.47180880474572634
0.994,0.6320322186806664
0.996,0.7977561548615171
0.998,0.9252164280229976
1.0,1.027125729678056
1.002,1.048567286151732
1.004,0.92346382720753
1.006,0.7651290815301091
1.008,0.5568526937160739
1.01,0.3345485680124249
1.012,0.18465157387949482
1.014,-0.08041761781710742
1.016,-0.07406626535212496
1.018,-0.08233551633439985
1.02,-0.11915969226671878
1.022,-0.07179924750817171
1.024,-0.13171724599837706
1.026,-0.12371293032621355
1.028,-0.15754330164256944
1.03,-0.2279373990175897
1.032,-0.20779677120724943
1.034,-0.10354818063963608
1.036,-0.10623246916624292
1.038,-0.018053055547359146
1.04,-8.333788700408407e-05
1.042,0.08163649640091697
1.044,0.007038314453877252
1.046,0.050784257234902944
1.048,0.03055886756920843
1.05,-0.0004070166054316003
1.052,0.04512506226467691
1.054,-0.053819885411296016
1.056,-0.0372435971512976
1.058,0.02165378125576345
1.06,-0.014239322189369352
1.062,0.049316445657723224
1.064,0.040518963682915854
1.066,0.0073530071292187
1.068,0.07247232601048405
1.07,0.06633651412440163
1.072,-0.037038130202314404
1.074,0.004363927548813019
1.076,-0.07758209399688332
1.078,-0.06570380892903505
1.08,-0.048730663031358215
1.082,0.06623386876062701
1.084,0.0602993490680306
1.086,0.09045807994149951
1.088,0.027688100071909333
1.09,0.06565647777127548
1.092,-0.05307208374665903
1.094,-0.08755125186156625
1.096,-0.03407291757600607
1.098,-0.0647077334228833
1.1,0.020503779235015396
1.102,0.018646677257342203
1.104,0.13382169138555342
1.106,0.04466105572376833
1.108,-0.017593981213930243
1.11,-0.0029274272802388736
1.112,-0.05630236474931382
1.114,-0.10248328328470285
1.116,-0.07124868531063887
1.118,0.04782671479973813
1.12,0.013617205101614606
1.122,0.04892491174059796
1.124,0.034818237938765914
1.1260000000000001,0.026205042650942513
1.1280000000000001,0.0332002344497821
1.1300000000000001,-0.06254519332563385
1.1320000000000001,-0.03599466115469284
1.1340000000000001,-0.05217943337118741
1.1360000000000001,-0.04336053416139369
1.1380000000000001,-0.02043152675005678
1.1400000000000001,0.023218482037568322
1.1420000000000001,0.008374496415887613
1.1440000000000001,0.03727495678447479
1.1460000000000001,-0.043641748679862216
1.1480000000000001,0.029486676457401516
1.1500000000000001,-0.011260641646101506
1.1520000000000001,-0.009301497196688149
1.154,-0.030532664057464257
1.156,-0.034103898205835134
1.158,-0.07661325542421654
1.16,-0.04243644621797463
1.162,0.009155940467565415
1.164,0.028102882952049144
1.166,0.00495709839122797
1.168,0.0215392986143913
1.17,0.04816198392036464
1.172,-0.06678269459815159
1.174,-0.081059910891336
1.176,-0.012582708205133117
1.178,-0.10495825904191838
1.18,-0.025021216849769292
1.182,-0.025163882717361405
1.184,0.04262035031428208
1.186,0.022631797505751367
1.188,0.05307174037138559
1.19,-0.00612718243564301
1.192,-0.02458308877063871
1.194,-0.13285644202008368
1.196,-0.07723179801734985
1.198,-0.07578985853005982
1.2,-0.021882098825085676
1.202,0.030053521859205734
1.204,0.02913110054661892
1.206,0.09943649066544002
1.208,-0.05158003754842484
1.21,-0.05101903323390278
1.212,-0.05552733760935936
1.214,-0.09838232221576054
1.216,-0.05366868212326227
1.218,-0.053262179773127
1.22,-0.023998508383968623
1.222,0.01198828973431815
1.224,0.066977050514397
1.226,-0.024676564082125624
1.228,3.1648322065237766e-05
1.23,-0.043710037027226
1.232,-0.1566922080363131
1.234,0.012438291618436806
1.236,-0.05720593361962183
1.238,-0.04550106347889846
1.24,-0.034045783363868196
1.242,0.012905413122194169
1.244,-0.03349825194775881
1.246,-0.006046548412711499
1.248,0.01264480140482575
1.25,-0.03106542823518125
1.252,-0.0683741312519523
1.254,-0.015170691592022629
1.256,-0.05015887528821765
1.258,-0.061463178402598545
1.26,-0.036829041668267545
1.262,-0.016651948612269825
1.264,-0.015845861938054928
1.266,0.04165604696191669
1.268,0.0443895393215082
1.27,0.025754368883895783
1.272,-0.03481492057655554
1.274,0.012679322516924399
1.276,-0.08071751375728126
1.278,-0.0533179836897673
1.28,-0.07116375221703569
1.282,0.038546956780585
1.284,0.120200761828181
1.286,0.053482552111355226
1.288,0.13174274364480265
1.29,0.046121758477495174
1.292,0.028523229580310522
1.294,-0.011149869446024962
1.296,0.002300187126784271
1.298,0.00937323485653353
1.3,0.126061124893452
1.302,0.16729552098416103
1.304,0.20301931241817409
1.306,0.2363939063948802
1.308,0.20648035168089476
1.31,0.17250153615890773
1.312,0.12920577484971063
1.314,0.2325242142561491
1.316,0.18613123015768598
1.318,0.27246105824216443
1.32,0.3570580234078871
1.322,0.39443396373875605
1.324,0.39554677013065676
1.326,0.4659228599715599
1.328,0.4004740092894687
1.33,0.40937640004551523
1.332,0.44794586373735357
1.334,0.4382363776262171
1.336,0.40732624811065715
1.338,0.5338030847793053
1.34,0.5038226472679107
1.342,0.5680059150624635
1.344,0.5086591595796609
1.346,0.529220873503296
1.348,0.5568133929100827
1.35,0.5164106248540453
1.352,0.4253359511291048
1.354,0.493062556714628
1.356,0.44577494064195206
1.358,0.4497492831484061
1.36,0.4536629290025037
1.362,0.39401867880077884
1.364,0.45219020157523093
1.366,0.445997841175318
1.368,0.45294813295716907
1.37,0.39684124736058946
1.372,0.31865392099493983
1.374,0.31563545929983416
1.3760000000000001,0.25461236024794504
1.3780000000000001,0.24673654607456105
1.3800000000000001,0.25297248987317733
1.3820000000000001,0.31084479064375076
1.3840000000000001,0.3258982495018882
1.3860000000000001,0.29355254675570425
1.3880000000000001,0.342276729258695
1.3900000000000001,0.17356968713858884
1.3920000000000001,0.1919324405290198
1.3940000000000001,0.12493144916338647
1.3960000000000001,0.09901201513669322
1.3980000000000001,0.1124911740346418
1.4000000000000001,0.1512081531441156
1.4020000000000001,0.17138265740025344
1.4040000000000001,0.27610329556816493
1.4060000000000001,0.13016243866151667
1.408,0.1872876888105992
1.41,0.0788381789838167
1.412,0.06008210095164274
1.414,-0.03168640266895263
1.416,0.05353026718604978
1.418,0.05813216932930801
1.42,0.0467442111867464
1.422,0.13791431936608928
1.424,0.05273366217029134
1.426,0.08594854047771627
1.428,0.032156901847147645
1.43,0.010688145705192786
1.432,-0.06478165195202552
1.434,0.018440709151114787
1.436,-0.08220069308378863
1.438,0.05589206788929537
1.44,-0.02713549415702114
1.442,-0.009600380544639811
1.444,0.021798765477017718
1.446,-0.004970502937394913
1.448,-0.048263478700991645
1.45,-0.027006021326720316
1.452,-0.007007536389088825
1.454,-0.08716733896548245
1.456,-0.043669984633608994
1.458,-0.09962002397785293
1.46,-0.016953502576720028
1.462,-0.08311214177165391
1.464,-0.0898241826875103
1.466,-0.07530323434363828
1.468,-0.10295967606398061
1.47,-0.1069680373072378
1.472,-0.14767545821894928
1.474,-0.17288374791596964
1.476,-0.2011552357724451
1.478,-0.24757756354005722
1.48,-0.16374583601408887
1.482,-0.05198576419242288
1.484,-0.0032800519893476376
1.486,-0.023162854713614938
1.488,0.19195748335496512
1.49,0.28397620776669924
1.492,0.4009086516996814
1.494,0.5216882320464116
1.496,0.748178822736432
1.498,0.8269369019835185
1.5,0.9346610948246961
1.502,0.991124181016855
1.504,0.7971031005244587
1.506,0.6900886149042337
1.508,0.43955001977545105
1.51,0.2661709904496839
1.512,0.11769710269937807
1.514,-0.1791626282023417
1.516,-0.17314318092473494
1.518,-0.12872698614653427
1.52,-0.25265866351688304
1.522,-0.15550128214171388
1.524,-0.1953567980932565
1.526,-0.19243637437643665
1.528,-0.26003032459366615
1.53,-0.25918465701620597
1.532,-0.2558296730671874
1.534,-0.25187843560029494
1.536,-0.1429175494802378
1.538,-0.12538571502293983
1.54,-0.034755474461347996
1.542,-0.04381067039864543
1.544,0.0021273149684142775
1.546,-0.08599863964476681
1.548,-0.05224467581952198
1.55,-0.051066425577070085
1.552,-0.06156952949498741
1.554,-0.11015297877410177
1.556,-0.0353388991162048
1.558,-0.07383538525729313
1.56,-0.11745548280892647
1.562,-0.04187854210480048
1.564,-0.07456699774513947
1.566,0.013690856343628571
1.568,-0.001700710102007636
1.57,-0.029820535774863825
1.572,-0.06063755709433489
1.574,-0.08192437545139879
1.576,-0.1545132737143324
1.578,-0.11129220763613487
1.58,-0.0323376918887658
1.582,-0.04141899286211941
1.584,-0.022199477902463773
1.586,0.01661939405764648
1.588,0.009276367134473596
1.59,-0.022459040512954657
1.592,-0.09227558093391149
1.594,-0.14409758892916025
1.596,-0.12634744722633395
1.598,-0.08894396233513967
1.6,-0.07199790096538466
1.602,0.017995961459373738
1.604,0.017551696984302635
1.606,0.021285625162689902
1.608,-0.006843114041252141
1.61,-0.06697527879814309
1.612,-0.11996743455489556
1.614,-0.12113466720410115
1.616,-0.10313818815546086
1.618,-0.054440136575009374
1.62,-0.02557655418612017
1.622,0.010696699660899627
1.624,0.00949513844613599
1.6260000000000001,-0.02448223188305635
1.6280000000000001,-0.05502617531721975
1.6300000000000001,-0.06407354242057559
1.6320000000000001,-0.09050120964815443
1.6340000000000001,-0.08815764923979778
1.6360000000000001,-0.08675637224051888
1.6380000000000001,-0.07742683162716674
1.6400000000000001,-0.015442341688218602
1.6420000000000001,0.018938184616347126
1.6440000000000001,-0.04366064325416723
1.6460000000000001,-0.03466650689312187
1.6480000000000001,-0.03936349173879659
1.6500000000000001,-0.025957414103376552
1.6520000000000001,-0.10873372034258225
1.6540000000000001,-0.024680366119654726
1.6560000000000001,-0.08967832425371003
1.6580000000000001,-0.027866328245322536
1.6600000000000001,-0.048085303679194114
1.6620000000000001,-0.0929440090396998
1.6640000000000001,0.006013263854425407
1.666,-0.03161790643592561
1.668,-0.014918556530602374
1.67,0.0028948706098152026
1.672,-0.016249177972649007
1.674,-0.08144634371843286
1.676,-0.15170835332486407
1.678,-0.09459295353348852
1.68,-0.049970348194924526
1.682,-9.038291261122613e-05
1.684,0.039684625308112835
1.686,0.007045215907954261
1.688,-0.002829922734723777
1.69,-0.00939131566995541
1.692,-0.07159665684968253
1.694,-0.09925554889084423
1.696,-0.17301803541769556
1.698,-0.04088754781384282
1.7,-0.04232756267594132
1.702,0.03136261410907319
1.704,0.05461539848366383
1.706,0.031667725586227304
1.708,-0.02504851308367677
1.71,-0.07113959548280886
1.712,-0.03824007807404052
1.714,-0.16416857116811012
1.716,-0.05513901536381057
1.718,-0.043859453693537664
1.72,-0.03646601142884845
1.722,0.04788359606465183
1.724,0.015010229194724556
1.726,0.05278435262813599
1.728,-0.10918683542900416
1.73,-0.011539678620411373
1.732,-0.07631211788328562
1.734,-0.0691862058083675
1.736,-0.030836912779140236
1.738,-0.039007022561354174
1.74,-0.0015628910453739297
1.742,0.017323232125821222
1.744,-0.030514470668905138
1.746,0.004034227925081219
1.748,0.02609572113639087
1.75,-0.07132533874862522
1.752,0.0019144387315989213
1.754,-0.04873631685643286
1.756,-0.038050419883675204
1.758,0.006877373184484323
1.76,-0.06124169937893004
1.762,-0.017165340605235488
1.764,0.0692039588690183
1.766,0.021029483002815885
1.768,0.004946638592971432
1.77,0.05473243554557823
1.772,0.008463220527745586
1.774,0.016561561692903036
1.776,-0.0836404555861979
1.778,-0.05985062544712924
1.78,0.025195565908986854
1.782,0.03974100729055389
1.784,0.13798175465286255
1.786,0.13784699833670763
1.788,0.09258112217702133
1.79,0.06301547360609767
1.792,0.09038616327230788
1.794,-0.005451279180867564
1.796,0.04236796558459956
1.798,0.0706416165600305
1.8,0.1729721974140916
1.802,0.1444792762984292
1.804,0.2995582544162042
1.806,0.2553013651118056
1.808,0.20706497166409513
1.81,0.2536780953414317
1.812,0.2145399501924935
1.814,0.1470010029635805
1.816,0.2784959307080896
1.818,0.29604474445708756
1.82,0.3995425440758427
1.822,0.42188731669452273
1.824,0.4647625432372295
1.826,0.4699916964825903
1.828,0.4696809807561813
1.83,0.37938134704322113
1.832,0.4920077705033882
1.834,0.4959357037527191
1.836,0.5261564976499822
1.838,0.5308367915979317
1.84,0.597492704693935
1.842,0.5802085217750285
1.844,0.5610965672363712
1.846,0.622557276404781
1.848,0.5351454912999591
1.85,0.6110684356314526
1.852,0.5353495119483399
1.854,0.5271968955048999
1.856,0.4773836446322284
1.858,0.4778129108063062
1.86,0.5268707826633618
1.862,0.45441513680601153
1.864,0.5415801663487253
1.866,0.47667365447763327
1.868,0.49171641788534526
1.87,0.4767898840461055
1.872,0.3892992599406534
1.874,0.3578276746734146
1.8760000000000001,0.28994926370893515
1.8780000000000001,0.3159792585912753
1.8800000000000001,0.36404117004385683
1.8820000000000001,0.34763272414153695
1.8840000000000001,0.3615842696985276
1.8860000000000001,0.3823118874679898
1.8880000000000001,0.3470156330081246
1.8900000000000001,0.3122147617009508
1.8920000000000001,0.24533594497769382
1.8940000000000001,0.1909714777174018
1.8960000000000001,0.1756311513123948
1.8980000000000001,0.18150875777558012
1.9000000000000001,0.2502901889012352
1.9020000000000001,0.2723499456769608
1.9040000000000001,0.2615175968426232
1.9060000000000001,0.25590039875644544
1.9080000000000001,0.2512595520768406
1.9100000000000001,0.1760918843993392
1.9120000000000001,0.13453748057498363
1.9140000000000001,0.07566377112029662
1.9160000000000001,0.07930653962531226
1.9180000000000001,0.15157088418842027
1.92,0.18074613011523577
1.922,0.1470309240676515
1.924,0.16179752728196803
1.926,0.13627455540581032
1.928,0.1425428806297081
1.93,0.05224481450558817
1.932,0.054902939252036015
1.934,0.0481916511425944
1.936,0.08076475837373658
1.938,0.073909703837605
1.94,0.08850613385590932
1.942,0.15729669798030108
1.944,0.05298703620195237
1.946,0.07346128549074246
1.948,0.07376855191471182
1.95,0.0678945170895505
1.952,0.007789955036123952
1.954,0.06128067194113378
1.956,0.034695353051240975
1.958,0.047517572821250055
1.96,0.0006657501355022133
1.962,0.004695976708516705
1.964,0.06860433746175794
1.966,-0.007414687382073657
1.968,0.041193829794918105
1.97,-0.056172701142859174
1.972,-0.06353643041764354
1.974,-0.03628918514834409
1.976,-0.15104269020029176
1.978,-0.055357010381974533
1.98,-0.07855374319893531
1.982,-0.003575955701725508
1.984,0.07300930116042934
1.986,0.10820389198391836
1.988,0.32393674024679975
1.99,0.36627407994145006
1.992,0.4819393696432728
1.994,0.6810181682123965
1.996,0.7957601764375363
1.998,0.9572365030196205
